,Gender,Birthplace,Occupation,continent,industry,count,educationLevel
707302,Male,Italy,Barber,Europe,Proprietor,1,read & write
920808,Male,Russia,Carpenter,Europe,Proprietor,1,read & write
834005,Female,Austria,Servant,Europe,servant,1,read & write
29792,Male,Germany,Laborer,Europe,workers,1,read & write
405810,Male,Austria,Porter,Europe,servant,1,illiterate
254763,Male,Ireland,Laborer,Europe,workers,1,read & write
737687,Male,Ireland,Driver,Europe,servant,1,read & write
823649,Male,Hungary,Laborer,Europe,workers,1,illiterate
815224,Female,Austria,Baker,Europe,Proprietor,1,illiterate
1127085,Female,France,Operator,Europe,workers,1,read & write
1058767,Male,Russia,Clerk,Europe,paperworker,1,read & write
782846,Male,Germany,Cigar Maker,Europe,Proprietor,1,read & write
995239,Male,Italy,Tailor,Europe,Proprietor,1,read & write
629790,Male,Russia,Cutter,Europe,workers,1,read & write
734221,Male,Ireland,Laborer,Europe,workers,1,read & write
308232,Male,Turkey,Helper,Europe,Helper,1,read & write
436944,Male,Austria,Presser,Europe,workers,1,read & write
888103,Male,Russia,Salesman,Europe,servant,1,read & write
678718,Male,Ireland,Cook,Europe,workers,1,read & write
73087,Male,Russia,Peddler,Europe,Proprietor,1,only read
101232,Female,Russia,Operator,Europe,workers,1,read & write
878716,Male,Austria,Laborer,Europe,workers,1,read & write
1148123,Male,Turkey,Salesman,Europe,servant,1,read & write
699748,Female,Italy,Dressmaker,Europe,Proprietor,1,read & write
1073453,Female,Hungary,Cigar Maker,Europe,Proprietor,1,read & write
1238729,Female,Norway,Waiter,Europe,servant,1,read & write
66151,Male,Russia,Tailor,Europe,Proprietor,1,read & write
636881,Male,Russia,Operator,Europe,workers,1,only read
708744,Female,Italy,Operator,Europe,workers,1,illiterate
1135582,Male,Ireland,Laborer,Europe,workers,1,read & write
31655,Male,Ireland,Laborer,Europe,workers,1,read & write
1090422,Male,Austria,Carpenter,Europe,Proprietor,1,read & write
1082562,Female,Russia,Cigar Maker,Europe,Proprietor,1,read & write
1070210,Male,Germany,Tailor,Europe,Proprietor,1,read & write
1132648,Male,Ireland,Laborer,Europe,workers,1,read & write
133476,Male,Russia,Operator,Europe,workers,1,illiterate
67403,Male,Russia,Presser,Europe,workers,1,read & write
337746,Male,Russia,Operator,Europe,workers,1,read & write
276454,Male,Austria,Proprietor,Europe,Proprietor,1,read & write
583653,Male,Italy,Clerk,Europe,paperworker,1,read & write
72833,Female,Russia,Dressmaker,Europe,Proprietor,1,read & write
808458,Male,Austria,Salesman,Europe,servant,1,read & write
635918,Male,Russia,Operator,Europe,workers,1,read & write
118010,Male,Russia,Salesman,Europe,servant,1,read & write
720996,Male,Ireland,Laborer,Europe,workers,1,read & write
1177630,Male,Austria,Servant,Europe,servant,1,read & write
315718,Male,Russia,Tailor,Europe,Proprietor,1,read & write
1255087,Female,Finland,Cook,Europe,workers,1,read & write
741238,Female,Ireland,Dressmaker,Europe,Proprietor,1,read & write
365269,Male,Russia,Bookkeeper,Europe,paperworker,1,read & write
869351,Male,Russia,Salesman,Europe,servant,1,read & write
1130905,Male,Ireland,Laborer,Europe,workers,1,read & write
1265781,Female,Ireland,Dressmaker,Europe,Proprietor,1,read & write
782204,Male,Austria,Clerk,Europe,paperworker,1,read & write
1270697,Female,Ireland,Servant,Europe,servant,1,read & write
240068,Male,Ireland,Laborer,Europe,workers,1,read & write
636816,Male,Russia,Operator,Europe,workers,1,read & write
625270,Female,Russia,Operator,Europe,workers,1,read & write
1117593,Male,Austria,Laborer,Europe,workers,1,read & write
317694,Male,Russia,Operator,Europe,workers,1,read & write
755504,Female,Ireland,Dressmaker,Europe,Proprietor,1,read & write
120690,Male,Russia,Stenographer,Europe,paperworker,1,read & write
97520,Female,Italy,Operator,Europe,workers,1,illiterate
816344,Female,Austria,Servant,Europe,servant,1,read & write
415102,Male,Austria,Tailor,Europe,Proprietor,1,read & write
168936,Male,Italy,Operator,Europe,workers,1,read & write
1042154,Male,Russia,Salesman,Europe,servant,1,read & write
644715,Male,Russia,Driver,Europe,servant,1,read & write
390816,Male,Austria,Carpenter,Europe,Proprietor,1,illiterate
366526,Male,Austria,Operator,Europe,workers,1,read & write
449777,Male,Austria,Cutter,Europe,workers,1,read & write
126096,Male,Russia,Waiter,Europe,servant,1,illiterate
620566,Male,Russia,Operator,Europe,workers,1,read & write
728620,Female,Switzerland,Dressmaker,Europe,Proprietor,1,read & write
741550,Male,Ireland,Salesman,Europe,servant,1,read & write
638737,Male,Russia,Driver,Europe,servant,1,read & write
526999,Male,Italy,Painter,Europe,artist,1,read & write
476976,Male,Germany,Cutter,Europe,workers,1,read & write
709467,Female,Italy,Operator,Europe,workers,1,illiterate
508130,Male,Germany,Carpenter,Europe,Proprietor,1,read & write
389666,Male,Austria,Proprietor,Europe,Proprietor,1,
958220,Female,Germany,Saleslady,Europe,servant,1,read & write
584075,Male,Italy,Laborer,Europe,workers,1,illiterate
228010,Male,Italy,Laborer,Europe,workers,1,read & write
816686,Female,Romania,Operator,Europe,workers,1,read & write
738845,Male,Ireland,Laborer,Europe,workers,1,read & write
1124024,Male,Italy,Barber,Europe,Proprietor,1,illiterate
1263497,Male,Ireland,Clerk,Europe,paperworker,1,read & write
361803,Male,Russia,Tailor,Europe,Proprietor,1,read & write
941403,Female,Russia,Finisher,Europe,workers,1,read & write
899190,Male,Austria,Helper,Europe,Helper,1,read & write
380007,Female,Austria,Dressmaker,Europe,Proprietor,1,read & write
756468,Female,Holland,Saleslady,Europe,servant,1,read & write
53195,Female,Italy,Operator,Europe,workers,1,read & write
277829,Male,Romania,Painter,Europe,artist,1,read & write
61921,Female,Russia,Dressmaker,Europe,Proprietor,1,illiterate
778158,Male,Hungary,Operator,Europe,workers,1,read & write
562594,Male,Ireland,Laborer,Europe,workers,1,read & write
1021554,Female,France,Servant,Europe,servant,1,read & write
32930,Male,Italy,Barber,Europe,Proprietor,1,illiterate
720357,Male,Ireland,Clerk,Europe,paperworker,1,read & write
586481,Male,Italy,Tailor,Europe,Proprietor,1,read & write
316279,Male,Italy,Peddler,Europe,Proprietor,1,illiterate
911652,Male,Russia,Presser,Europe,workers,1,read & write
1014750,Female,Germany,Clerk,Europe,paperworker,1,read & write
365000,Male,Austria,Carpenter,Europe,Proprietor,1,read & write
326078,Male,Russia,Operator,Europe,workers,1,read & write
92372,Male,Italy,Laborer,Europe,workers,1,read & write
842033,Male,Italy,Clerk,Europe,paperworker,1,read & write
664197,Male,Italy,Laborer,Europe,workers,1,illiterate
1075838,Male,Ireland,Proprietor,Europe,Proprietor,1,read & write
1177108,Male,Ireland,Cook,Europe,workers,1,read & write
193306,Male,Ireland,Laborer,Europe,workers,1,read & write
901971,Female,Austria,Saleslady,Europe,servant,1,read & write
184108,Male,Norway,Carpenter,Europe,Proprietor,1,read & write
862823,Female,Russia,Operator,Europe,workers,1,read & write
535894,Male,Italy,Driver,Europe,servant,1,read & write
1118905,Male,Italy,Driver,Europe,servant,1,illiterate
81518,Male,Russia,Cutter,Europe,workers,1,read & write
535268,Male,Russia,Painter,Europe,artist,1,illiterate
994636,Female,Italy,Finisher,Europe,workers,1,illiterate
401673,Female,Russia,Tailor,Europe,Proprietor,1,read & write
237772,Male,France,Cook,Europe,workers,1,read & write
1030363,Female,Germany,Dressmaker,Europe,Proprietor,1,read & write
45249,Male,Italy,Laborer,Europe,workers,1,read & write
741114,Male,Ireland,Salesman,Europe,servant,1,read & write
736483,Male,Ireland,Clerk,Europe,paperworker,1,read & write
1161099,Male,Germany,Baker,Europe,Proprietor,1,read & write
666208,Male,Italy,Porter,Europe,servant,1,illiterate
365715,Female,Russia,Housework,Europe,servant,1,read & write
535764,Male,Italy,Painter,Europe,artist,1,read & write
401563,Male,Austria,Tailor,Europe,Proprietor,1,read & write
857664,Male,Russia,Operator,Europe,workers,1,read & write
1113433,Female,England,Laborer,Europe,workers,1,read & write
516518,Male,Russia,Laborer,Europe,workers,1,read & write
1207517,Male,Russia,Tailor,Europe,Proprietor,1,read & write
897425,Male,Hungary,Presser,Europe,workers,1,
1201944,Male,Turkey,Cook,Europe,workers,1,read & write
974165,Male,England,Clerk,Europe,paperworker,1,read & write
248032,Male,Germany,Laborer,Europe,workers,1,read & write
969634,Male,Germany,Bookkeeper,Europe,paperworker,1,read & write
631165,Male,Russia,Finisher,Europe,workers,1,only read
902176,Male,Germany,Salesman,Europe,servant,1,read & write
767715,Male,Germany,Cook,Europe,workers,1,read & write
526008,Male,Italy,Laborer,Europe,workers,1,read & write
602143,Male,Austria,Waiter,Europe,servant,1,illiterate
608128,Male,Austria,Operator,Europe,workers,1,read & write
9485,Male,Turkey,Peddler,Europe,Proprietor,1,illiterate
184243,Male,Ireland,Cutter,Europe,workers,1,read & write
1080471,Female,Ireland,Dressmaker,Europe,Proprietor,1,read & write
419900,Male,Austria,Presser,Europe,workers,1,illiterate
939518,Female,Russia,Finisher,Europe,workers,1,read & write
36325,Male,Italy,Laborer,Europe,workers,1,illiterate
839413,Male,Germany,Baker,Europe,Proprietor,1,read & write
943758,Male,Germany,Driver,Europe,servant,1,read & write
182567,Male,Ireland,Clerk,Europe,paperworker,1,read & write
870674,Male,Russia,Proprietor,Europe,Proprietor,1,illiterate
374380,Male,Russia,Packer,Europe,workers,1,read & write
387668,Male,Russia,Painter,Europe,artist,1,read & write
385150,Female,Russia,Operator,Europe,workers,1,read & write
288183,Female,Russia,Operator,Europe,workers,1,read & write
222570,Male,England,Clerk,Europe,paperworker,1,read & write
418065,Female,Austria,Tailor,Europe,Proprietor,1,illiterate
553779,Male,Italy,Laborer,Europe,workers,1,illiterate
259958,Male,Romania,Carpenter,Europe,Proprietor,1,read & write
556554,Female,Russia,Laborer,Europe,workers,1,illiterate
893382,Male,Austria,Operator,Europe,workers,1,read & write
731675,Male,Ireland,Painter,Europe,artist,1,read & write
388530,Female,Austria,Servant,Europe,servant,1,illiterate
96962,Female,Russia,Operator,Europe,workers,1,read & write
994204,Male,Germany,Waiter,Europe,servant,1,read & write
224098,Male,Italy,Laborer,Europe,workers,1,illiterate
1189249,Male,Germany,Salesman,Europe,servant,1,read & write
91793,Male,Russia,Painter,Europe,artist,1,read & write
760356,Male,Germany,Proprietor,Europe,Proprietor,1,read & write
359263,Female,Austria,Finisher,Europe,workers,1,illiterate
782268,Female,Germany,Dressmaker,Europe,Proprietor,1,read & write
887270,Male,Romania,Carpenter,Europe,Proprietor,1,illiterate
678163,Female,Italy,Finisher,Europe,workers,1,illiterate
685868,Male,Germany,Clerk,Europe,paperworker,1,read & write
461966,Male,Hungary,Cigar Maker,Europe,Proprietor,1,read & write
420245,Male,Austria,Operator,Europe,workers,1,read & write
648058,Male,Italy,Laborer,Europe,workers,1,
399615,Male,Russia,Tailor,Europe,Proprietor,1,read & write
596584,Male,Romania,Salesman,Europe,servant,1,read & write
843167,Female,Italy,Finisher,Europe,workers,1,read & write
642010,Female,Austria,Servant,Europe,servant,1,read & write
1235332,Female,Ireland,Servant,Europe,servant,1,read & write
435030,Male,Austria,Tailor,Europe,Proprietor,1,read & write
690859,Male,Italy,Carpenter,Europe,Proprietor,1,read & write
945193,Male,Germany,Salesman,Europe,servant,1,read & write
1106757,Male,Germany,Waiter,Europe,servant,1,read & write
1153745,Male,France,Waiter,Europe,servant,1,read & write
643621,Male,Russia,Tailor,Europe,Proprietor,1,illiterate
529760,Male,Italy,Laborer,Europe,workers,1,read & write
916133,Male,Italy,Driver,Europe,servant,1,read & write
468791,Female,England,Cigar Maker,Europe,Proprietor,1,read & write
505120,Male,Germany,Bookkeeper,Europe,paperworker,1,read & write
93197,Male,Italy,Barber,Europe,Proprietor,1,read & write
1235272,Female,Ireland,Cook,Europe,workers,1,read & write
1159225,Male,Ireland,Porter,Europe,servant,1,read & write
920614,Male,Austria,Cutter,Europe,workers,1,read & write
424357,Female,Russia,Cutter,Europe,workers,1,read & write
901041,Male,Russia,Operator,Europe,workers,1,read & write
149830,Male,Italy,Barber,Europe,Proprietor,1,illiterate
563368,Male,Italy,Tailor,Europe,Proprietor,1,illiterate
439173,Male,Austria,Tailor,Europe,Proprietor,1,read & write
508032,Female,Austria,Clerk,Europe,paperworker,1,read & write
683128,Female,Italy,Cigar Maker,Europe,Proprietor,1,read & write
700348,Female,Italy,Operator,Europe,workers,1,read & write
145902,Male,Russia,Operator,Europe,workers,1,read & write
117801,Female,Russia,Dressmaker,Europe,Proprietor,1,read & write
1207087,Male,Germany,Porter,Europe,servant,1,read & write
1203821,Male,Germany,Butcher,Europe,Proprietor,1,read & write
862785,Male,Russia,Tailor,Europe,Proprietor,1,read & write
95444,Female,Russia,Finisher,Europe,workers,1,read & write
1217231,Female,Ireland,Dressmaker,Europe,Proprietor,1,read & write
154022,Female,Italy,Operator,Europe,workers,1,illiterate
893233,Male,Russia,Operator,Europe,workers,1,read & write
556033,Male,Italy,Salesman,Europe,servant,1,read & write
19400,Male,Italy,Laborer,Europe,workers,1,read & write
1148521,Male,Greece,Peddler,Europe,Proprietor,1,read & write
220397,Male,Russia,Tailor,Europe,Proprietor,1,read & write
904931,Male,Germany,Baker,Europe,Proprietor,1,read & write
178319,Male,Ireland,Laborer,Europe,workers,1,read & write
902169,Female,Austria,Operator,Europe,workers,1,read & write
1174251,Female,Ireland,Servant,Europe,servant,1,read & write
835757,Male,Hungary,Finisher,Europe,workers,1,read & write
1164200,Male,Ireland,Clerk,Europe,paperworker,1,read & write
615946,Male,Austria,Presser,Europe,workers,1,read & write
571208,Male,Hungary,Laborer,Europe,workers,1,read & write
599008,Male,Austria,Operator,Europe,workers,1,read & write
262251,Female,Romania,Dressmaker,Europe,Proprietor,1,read & write
704706,Male,Ireland,Laborer,Europe,workers,1,read & write
612282,Male,Austria,Presser,Europe,workers,1,read & write
794472,Male,Austria,Carpenter,Europe,Proprietor,1,read & write
927957,Male,Russia,Operator,Europe,workers,1,read & write
617222,Female,Austria,Dressmaker,Europe,Proprietor,1,read & write
367252,Male,Austria,Baker,Europe,Proprietor,1,read & write
216378,Male,Germany,Laborer,Europe,workers,1,read & write
52290,Male,Italy,Bartender,Europe,servant,1,read & write
350493,Male,Hungary,Tailor,Europe,Proprietor,1,read & write
406146,Male,Austria,Porter,Europe,servant,1,illiterate
896477,Male,Russia,Finisher,Europe,workers,1,illiterate
1058588,Male,Germany,Butcher,Europe,Proprietor,1,read & write
232184,Male,Italy,Barber,Europe,Proprietor,1,illiterate
891763,Male,Russia,Barber,Europe,Proprietor,1,illiterate
367830,Female,Austria,Housework,Europe,servant,1,read & write
922100,Female,Italy,Housework,Europe,servant,1,illiterate
112647,Male,Austria,Operator,Europe,workers,1,read & write
9577,Male,Germany,Driver,Europe,servant,1,read & write
770965,Male,Italy,Laborer,Europe,workers,1,read & write
604505,Female,Russia,Tailor,Europe,Proprietor,1,read & write
1199587,Male,Ireland,Clerk,Europe,paperworker,1,read & write
322084,Male,Russia,Presser,Europe,workers,1,read & write
62053,Female,Russia,Finisher,Europe,workers,1,read & write
929437,Male,Russia,Cutter,Europe,workers,1,read & write
1262447,Female,Ireland,Servant,Europe,servant,1,read & write
599598,Male,Austria,Presser,Europe,workers,1,read & write
861937,Male,Germany,Peddler,Europe,Proprietor,1,read & write
1168532,Male,Italy,Laborer,Europe,workers,1,read & write
816918,Male,Austria,Operator,Europe,workers,1,read & write
905330,Female,Austria,Operator,Europe,workers,1,read & write
636309,Male,Poland,Peddler,Europe,Proprietor,1,illiterate
653457,Male,Italy,Packer,Europe,workers,1,illiterate
558061,Male,Italy,Laborer,Europe,workers,1,illiterate
293345,Male,Germany,Porter,Europe,servant,1,read & write
265724,Male,Russia,Peddler,Europe,Proprietor,1,read & write
82122,Male,Russia,Operator,Europe,workers,1,read & write
1205673,Female,Ireland,Servant,Europe,servant,1,illiterate
1081029,Female,Italy,Dressmaker,Europe,Proprietor,1,read & write
1061713,Male,Germany,Baker,Europe,Proprietor,1,read & write
181283,Female,Italy,Dressmaker,Europe,Proprietor,1,read & write
921104,Female,Russia,Finisher,Europe,workers,1,read & write
1147528,Female,Ireland,Driver,Europe,servant,1,read & write
1132278,Male,Ireland,Laborer,Europe,workers,1,read & write
405075,Female,Austria,Housework,Europe,servant,1,read & write
357323,Male,Austria,Salesman,Europe,servant,1,read & write
1268709,Female,Norway,Cook,Europe,workers,1,read & write
907247,Male,Russia,Clerk,Europe,paperworker,1,read & write
19792,Male,Greece,Laborer,Europe,workers,1,illiterate
411956,Male,Austria,Operator,Europe,workers,1,illiterate
1046303,Male,Hungary,Cigar Maker,Europe,Proprietor,1,read & write
882246,Male,Austria,Operator,Europe,workers,1,illiterate
994683,Male,Italy,Butcher,Europe,Proprietor,1,read & write
791731,Male,Germany,Porter,Europe,servant,1,read & write
400124,Male,Russia,Salesman,Europe,servant,1,read & write
391587,Male,Austria,Operator,Europe,workers,1,read & write
1021822,Male,Germany,Baker,Europe,Proprietor,1,read & write
